Date,kospi,vix,kospi_ret1,kospi_ret20,kospi_vol10,phase,nasdaq_ret1,sox_ret1,nvda_ret1,amd_ret1,usd_krw_ret1,gold_ret1
2025-11-03,4221.8701171875,17.170000076293945,2.784421599208775,18.952391198415363,1.395075899169665,대상승장,0.4784708542682869,0.5969678450798765,2.16800483053341,1.3782597401978514,0.2212064697727722,0.4545250835765735
2025-11-04,4121.740234375,19.0,-2.371695007974428,16.13120327449633,1.7566071613078065,대상승장,-2.02980779209514,-3.930216573801726,-3.9588173995557474,-3.697281367375582,0.1261185915055085,-1.3149038075696118
2025-11-05,4004.419921875,18.010000228881836,-2.8463781274122413,12.82567010539042,2.0613847333180955,대상승장,0.6508019386607167,3.1087538435430773,-1.7514626436203384,2.51149107932942,0.7585945200297761,0.8257997836581543
2025-11-06,4026.449951171875,19.5,0.5501428353338111,13.446372445892596,2.009713308592418,대상승장,-1.8627335191010783,-2.6091012351581844,-3.652481390732354,-7.267971208967861,-0.004866500199574,-0.0100531738679521
2025-11-07,3953.760009765625,19.07999992370605,-1.805310938612159,9.504234831548652,1.9900782808295423,상승장,-0.3155329947613583,-1.0487321271315464,0.0372180712844061,-1.750106737702306,0.5667713778207295,0.4899620713705976
2025-11-10,4073.239990234375,17.600000381469727,3.021933050403658,13.633229687112737,2.0578810466812705,대상승장,2.212420597354958,2.588498057385036,5.793250113855319,4.470327456340706,0.4212981202487365,2.810419190086022
2025-11-11,4106.39013671875,17.280000686645508,0.813852033365392,15.289419400988711,2.043099526329209,대상승장,-0.2663519822594384,-2.2682178923046137,-2.959058026486583,-2.6477545570138594,0.143739052291103,-0.1216012509728692
2025-11-12,4150.39013671875,17.510000228881836,1.0715007228991211,13.482973780289864,1.997527092189762,대상승장,-0.0788352621621912,1.5314288248342578,0.3313360000960719,8.997141289818655,0.2575390317923975,2.3765487069725038
2025-11-13,4170.6298828125,20.0,0.487658880901054,11.26515665272223,1.999658110038366,대상승장,-2.0415998883927977,-3.4337760607185297,-3.581019794270368,-4.221873118363728,0.560339071573579,-0.4162306252134762
2025-11-14,4011.570068359375,19.82999992370605,-3.813807960006788,7.0068789243795,2.3646205222514864,상승장,0.0756034877175348,-0.2971984426011098,1.7713769013105507,-0.4637881610482952,0.0469980924694857,-2.371678497303309
2025-11-17,4089.25,22.3799991607666,1.9363972289381917,7.197441019086748,2.2580747622280195,상승장,-0.8540549015193744,-1.7191123969720778,-1.877261144063869,-2.548516408716195,-1.5101641733584523,-0.4721608857772397
2025-11-18,3953.6201171875,24.690000534057617,-3.3167422586660167,3.3939711471686174,2.37154400355302,상승장,-1.2175830190974346,-2.3204920157021025,-2.8081462747415187,-4.253289042328278,1.0480191770884997,-0.1720620385906923
2025-11-19,3929.510009765625,23.65999984741211,-0.6098235719982692,1.1800683612369631,2.214413326567467,변동폭큰,0.5970087684219916,1.6715942261324557,2.84517292724924,-2.9267403842426765,-0.3516404151471475,0.4038091780114161
2025-11-20,4004.85009765625,26.420000076293945,1.9172896290730932,4.142180505191462,2.3039606455815136,상승장,-2.367181454499534,-4.7974061700002295,-3.1524819976513574,-7.841645511066375,0.6577155424487557,-0.5198997333235034
2025-11-21,3853.260009765625,23.43000030517578,-3.785162595207736,-2.2409757523078837,2.5458640683098346,변동폭큰,0.751285026821602,1.018268027262259,-0.9743076928405704,-1.087275724061065,0.4856319080487337,0.4979650233421617
2025-11-24,3846.06005859375,20.520000457763672,-0.1868534994686976,-4.867135539431544,2.2790055852961597,하락장,2.557318657013896,4.382835050620937,2.0516571142315865,5.5304761703659056,-0.3746831516205695,0.3728493966671742
2025-11-25,3857.780029296875,18.559999465942383,0.304726668969657,-3.8058424489635367,2.250698645645748,하락장,0.6163778463540881,0.3112740373329759,-2.591077088622873,-4.14787167745283,0.4857845092552715,1.155949414638835
2025-11-26,3960.8701171875,17.190000534057617,2.6722645435389047,-2.947203313634106,2.432344461318347,변동폭큰,0.8835685553265638,2.7540803496932664,1.3721716820289664,3.934410526484111,-0.6739583082444711,0.6281406738781081
2025-11-27,3986.909912109375,,0.6574261248527113,-2.4463585537333854,2.440113961173711,변동폭큰,0.0,0.0,0.0,0.0,0.3870465079943708,0.0
2025-11-28,3926.590087890625,16.350000381469727,-1.5129467569744093,-4.404380087872795,2.1793420212077685,하락장,0.810711302939704,1.8360216396660525,-1.808499704797284,1.5356577678195429,-0.6249152802510594,1.2748393086785548
2025-12-01,3920.3701171875,17.239999771118164,-0.1584064178816846,-7.141385017330936,2.0487552756573737,하락장,-0.3358901246406143,0.0606593254386167,1.6497252512760685,1.025143998553335,0.2887621891765723,0.4978309027884764
2025-12-02,3994.929931640625,16.59000015258789,1.901856514165412,-3.0766204448496426,1.8815888490622867,하락장,0.7826008845542409,1.9937980842614331,0.8559328912786324,-2.056784276781221,0.3104521528966453,-1.2431229084807538
2025-12-03,4036.300048828125,16.079999923706055,1.0355655266902408,0.7961234729398026,1.8826150447937544,변동폭큰,0.2443797622744936,2.15295792389274,-1.0305312728931315,1.0964507294748405,-0.1911383384066933,0.3033417745907929
2025-12-04,4028.510009765625,15.779999732971191,-0.1929995037103782,0.0511631491445729,1.7955236653677695,변동폭큰,-0.0930149665968493,-0.9955965992638482,2.116054307845872,-0.744490041606849,-0.158785579404308,0.2976686729070144
2025-12-05,4100.0498046875,15.40999984741211,1.7758375863148768,3.7000170612415895,1.2441341309176437,상승장,0.4077392763263798,1.0186683813713682,-0.5289605638251649,0.9213841710018932,0.5016945345116985,0.026119419423165
2025-12-08,4154.85009765625,16.65999984741211,1.3365762753929866,2.003567371859649,1.2261873832092909,변동폭큰,-0.1918548700232447,1.085975748795165,1.7213976338018575,1.440564927312682,-0.0387091842576237,-0.6100241550233032
2025-12-09,4143.5498046875,16.93000030517578,-0.2719783554916866,0.9049229793456126,1.2641039730501356,변동폭큰,0.1233364091471456,-0.1854461987489286,-0.3125856580019293,0.2306519404043694,-0.2242170318687786,0.4657049840088856
2025-12-10,4135.0,15.770000457763672,-0.2063400970305218,-0.3708118083308065,1.086514862937636,일반장,0.409573948915698,1.3293549859971332,-0.6433507035163322,-0.0902431877306209,-0.0394928227135493,-0.2448544581386547
2025-12-11,4110.6201171875,14.850000381469728,-0.589598133313185,-1.4388657663511497,1.1290650493276742,일반장,-0.3234405794201977,-0.5721888216344118,-1.5507714749317003,0.0045138230144514,0.0756156840550081,2.1232508752677903
2025-12-12,4167.16015625,15.739999771118164,1.375462520267745,3.878533472911694,0.968431018046914,상승장,-1.9118350173092715,-4.781873713146501,-3.2664501155709518,-4.809643792057628,0.1232053909567154,0.3406859796114769
2025-12-15,4090.590087890625,16.5,-1.8374640159806053,0.0327709944519138,1.2259627330032017,변동폭큰,-0.5019361348245099,-0.490862272542214,0.7256294743706926,-1.5181691653736284,0.1400590561881909,0.1534870702160518
2025-12-16,3999.1298828125,16.479999542236328,-2.2358682515971173,1.15109100712929,1.3653470472500138,변동폭큰,0.1981832368091129,-0.46172865173284,0.8111685598434226,0.765967975655335,-0.3686616008398369,-0.0510877287184907
2025-12-17,4056.409912109375,17.6200008392334,1.432312302309913,3.2294077894795548,1.4034054779350564,상승장,-1.853700293746108,-3.703582282137574,-3.814989454277306,-5.287564017503421,0.2902942338105507,0.9989545824137468
2025-12-18,3994.510009765625,16.8700008392334,-1.5259774945072355,-0.2581891366340128,1.4905557130891307,변동폭큰,1.4490087582794464,2.387550261426874,1.8719942068098128,1.4890701828042865,0.1535603965796328,-0.1840138010350767
2025-12-19,4020.550048828125,14.90999984741211,0.6518957018217142,4.341519612964695,1.3732737024928738,상승장,1.3035517941304642,2.660588110741946,3.933622863520214,6.152389966871752,0.0244223440680091,0.5046641858220902
2025-12-22,4105.93017578125,14.079999923706056,2.123593187902517,6.756787809562104,1.4880522986925857,상승장,0.4793423736397351,1.344187408491937,1.491789831628232,0.7121793209120098,-0.0434096594316368,1.907648855308808
2025-12-23,4117.31982421875,14.0,0.2773950834498162,6.727698130812798,1.491479188884723,상승장,0.4683311224304098,0.368609397755737,3.005070090057393,-0.0232626436230343,0.2117088170895176,0.8594633081026481
2025-12-24,4108.6201171875,13.470000267028809,-0.2112953912415727,3.730240973034316,1.4915364479384283,상승장,0.2925593728922759,0.3869416916930879,-0.3171122206275245,0.0651462976382521,0.1239185129976894,-0.0490699368048908
2025-12-26,4129.68017578125,13.600000381469728,0.5125822780658096,3.5809754125178728,1.4882763453293466,상승장,-0.0064155329946413,-0.0326669638446075,1.0179710869091974,-0.0232458121881551,-2.1742527716515747,1.0824442919012078
2025-12-29,4220.56005859375,14.199999809265137,2.200651840921486,7.486647806953695,1.5890150593230368,상승장,-0.4840560837798935,-0.2352590423765566,-1.2124077899723695,0.2883832277529752,-0.3587965189893682,-4.504206036549451
2025-12-30,4214.169921875,14.329999923706056,-0.1514049469747203,7.494185393349384,1.438328450803618,상승장,-0.231940000338604,-0.1310087866600029,-0.3612788112190346,-0.1252280838999198,-0.4592976847097696,1.0404383478751278
2025-12-31,,14.949999809265137,0.0,5.487955833666858,1.1423913029518693,상승장,-0.8265620622022962,-1.2363968555501703,-0.5545422619901985,-0.5479672591476081,0.2230467013762505,-1.0182833117224457
2026-01-02,4309.6298828125,14.510000228881836,2.2652138548563183,6.771791756753354,1.241474193061464,상승장,-0.1937092252625838,4.164040848886041,1.2600514015812303,4.347215819664729,0.3984936701564079,-0.2589281269567367
2026-01-05,4457.52001953125,14.899999618530272,3.431620365093524,10.649346997417153,1.281075725626721,대상승장,0.7942920296294842,1.3930951705326766,-0.3865526635683514,-1.069494507805557,-0.2188935016779081,2.8393288237711367
2026-01-06,4525.47998046875,14.75,1.5246137008857907,10.3762197057915,1.276115305441712,대상승장,0.8786541904950873,3.235237557500525,-0.4677819899715829,-3.044144957390593,0.3526656526907645,1.0209897443217208
2026-01-07,4551.06005859375,15.380000114440918,0.5652456366042946,9.536083170870649,1.2452064548053152,상승장,0.0962529101825815,-1.0537492369392498,0.9987125820996924,-2.020061445187737,-0.0415131597391926,-0.734023229471259
